UniProt_ID,Organism,Gene_Name,Synonyms,Other_Accessions,PDB_ID,Method,Resolution,Chains
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5A0A,X-ray,1.78 A,E=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5A0B,X-ray,2.23 A,A=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5A0C,X-ray,2.10 A,A/B=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5A8X,X-ray,2.23 A,A=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5A8Y,X-ray,1.90 A,A=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5A8Z,X-ray,2.00 A,A=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5ABW,X-ray,1.60 A,A=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",6E69,X-ray,2.33 A,A/B/C/D=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",6F5M,X-ray,2.70 A,A/B=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",6SMA,X-ray,2.59 A,A/B/C=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",7CBK,X-ray,2.70 A,B/D=1-267
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",7WHU,X-ray,2.89 A,A/B/C/D=1-267
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8D4Q,X-ray,2.20 A,A/B=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8D4U,X-ray,1.90 A,A/B=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8D7I,X-ray,3.63 A,A/D/G/J/M/P=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8D7K,X-ray,3.10 A,A/D/G/J=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8G24,X-ray,1.82 A,B=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8G25,X-ray,1.80 A,B/E/H=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8G26,X-ray,1.85 A,B=30-247
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",2Z7F,,,
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",4WVP,,,
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",5ABW,,,
P08246,9606,ELANE,ELA2,"P09649, Q6B0D9, Q6LDP5",8D4Q,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2GSF,X-ray,1.77 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QO2,X-ray,1.60 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QO7,X-ray,1.60 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QO9,X-ray,1.55 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOB,X-ray,1.65 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOC,X-ray,1.25 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOD,X-ray,1.15 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOF,X-ray,1.20 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOI,X-ray,1.25 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOK,X-ray,1.20 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOL,X-ray,1.07 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QON,X-ray,1.79 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOO,X-ray,1.25 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOQ,X-ray,1.60 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",3DZQ,X-ray,1.75 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",3FXX,X-ray,1.70 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",3FY2,X-ray,1.80 A,A=577-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4G2F,X-ray,1.70 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4GK2,X-ray,2.20 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4GK3,X-ray,1.90 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4GK4,X-ray,2.10 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4L0P,X-ray,2.26 A,A=29-201
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4P4C,X-ray,1.60 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4P5Q,X-ray,1.35 A,A=606-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4P5Z,X-ray,2.00 A,A=606-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4TWN,X-ray,1.71 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4TWO,X-ray,2.05 A,A=609-947
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",6IN0,X-ray,1.50 A,A=612-904
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QO9,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOC,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOD,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",2QOL,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4G2F,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4L0P,,,
P29320,9606,EPHA3,"ETK, ETK1, HEK, TYRO4","Q9H2V3, Q9H2V4",4TWN,,,
P00742,9606,F10,,Q14340,1C5M,X-ray,1.95 A,"D=235-488, F=84-179"
P00742,9606,F10,,Q14340,1EZQ,X-ray,2.20 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1F0R,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1F0S,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1FAX,X-ray,3.00 A,"A=235-488, L=84-179"
P00742,9606,F10,,Q14340,1FJS,X-ray,1.92 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,1FXY,X-ray,2.15 A,A=235-344
P00742,9606,F10,,Q14340,1G2L,X-ray,1.90 A,"A=235-469, B=86-179"
P00742,9606,F10,,Q14340,1G2M,X-ray,3.02 A,"A=235-469, B=86-179"
P00742,9606,F10,,Q14340,1HCG,X-ray,2.20 A,"A=235-475, B=129-179"
P00742,9606,F10,,Q14340,1IOE,X-ray,2.90 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQE,X-ray,2.90 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQF,X-ray,3.20 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQG,X-ray,2.60 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQH,X-ray,3.00 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQI,X-ray,2.90 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQJ,X-ray,3.00 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQK,X-ray,3.20 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQL,X-ray,2.70 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQM,X-ray,2.60 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1IQN,X-ray,2.60 A,"A=235-469, L=84-179"
P00742,9606,F10,,Q14340,1KSN,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1LPG,X-ray,2.00 A,"A=46-179, B=235-488"
P00742,9606,F10,,Q14340,1LPK,X-ray,2.20 A,"A=46-179, B=235-488"
P00742,9606,F10,,Q14340,1LPZ,X-ray,2.40 A,"A=46-179, B=235-488"
P00742,9606,F10,,Q14340,1LQD,X-ray,2.70 A,"A=46-179, B=235-488"
P00742,9606,F10,,Q14340,1MQ5,X-ray,2.10 A,"A=235-467, L=127-177"
P00742,9606,F10,,Q14340,1MQ6,X-ray,2.10 A,"A=235-467, L=127-177"
P00742,9606,F10,,Q14340,1NFU,X-ray,2.05 A,"A=235-488, B=46-240"
P00742,9606,F10,,Q14340,1NFW,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1NFX,X-ray,2.15 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1NFY,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,1P0S,X-ray,2.80 A,"H=235-488, L=41-178"
P00742,9606,F10,,Q14340,1V3X,X-ray,2.20 A,"A=235-467, B=127-178"
P00742,9606,F10,,Q14340,1WU1,X-ray,2.30 A,"A=235-467, B=85-179"
P00742,9606,F10,,Q14340,1XKA,X-ray,2.30 A,"C=235-469, L=85-179"
P00742,9606,F10,,Q14340,1XKB,X-ray,2.40 A,"A/B=85-179, C/D=235-469"
P00742,9606,F10,,Q14340,1Z6E,X-ray,1.80 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2BMG,X-ray,2.70 A,"A=126-178, B=235-468"
P00742,9606,F10,,Q14340,2BOH,X-ray,2.20 A,"A=46-179, B=235-488"
P00742,9606,F10,,Q14340,2BOK,X-ray,1.64 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2BQ6,X-ray,3.00 A,"A=126-177, B=220-468"
P00742,9606,F10,,Q14340,2BQ7,X-ray,2.20 A,"A=126-177, B=220-468"
P00742,9606,F10,,Q14340,2BQW,X-ray,2.95 A,"A=126-177, B=220-468"
P00742,9606,F10,,Q14340,2CJI,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2D1J,X-ray,2.20 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,2EI6,X-ray,2.30 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,2EI7,X-ray,2.30 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,2EI8,X-ray,2.10 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,2FZZ,X-ray,2.20 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2G00,X-ray,2.10 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2GD4,X-ray,3.30 A,"A/L=126-182, B/H=235-475"
P00742,9606,F10,,Q14340,2H9E,X-ray,2.20 A,"H=235-467, L=86-234"
P00742,9606,F10,,Q14340,2J2U,X-ray,1.90 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2J34,X-ray,2.01 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2J38,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2J4I,X-ray,1.80 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2J94,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2J95,X-ray,2.01 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2JKH,X-ray,1.25 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2P16,X-ray,2.30 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2P3F,X-ray,3.10 A,"H=235-469, L=125-178"
P00742,9606,F10,,Q14340,2P3T,X-ray,1.92 A,"A=127-178, B=235-467"
P00742,9606,F10,,Q14340,2P3U,X-ray,1.62 A,"A=127-178, B=235-467"
P00742,9606,F10,,Q14340,2P93,X-ray,1.90 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2P94,X-ray,1.80 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2P95,X-ray,2.20 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,2PHB,X-ray,2.30 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,2PR3,X-ray,1.50 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,2Q1J,X-ray,1.90 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,2RA0,X-ray,2.30 A,"A=235-468, L=128-178"
P00742,9606,F10,,Q14340,2UWL,X-ray,1.90 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2UWO,X-ray,1.75 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2UWP,X-ray,1.75 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2VH0,X-ray,1.70 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2VH6,X-ray,1.95 A,"A=235-488, B=46-177"
P00742,9606,F10,,Q14340,2VVC,X-ray,1.95 A,"A/B=235-475, K/L=126-180"
P00742,9606,F10,,Q14340,2VVU,X-ray,2.30 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2VVV,X-ray,1.73 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2VWL,X-ray,1.80 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2VWM,X-ray,1.96 A,"A/B=235-475, K/L=126-180"
P00742,9606,F10,,Q14340,2VWN,X-ray,1.61 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2VWO,X-ray,1.60 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2W26,X-ray,2.08 A,"A=235-468, B=129-177"
P00742,9606,F10,,Q14340,2W3I,X-ray,1.90 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,2W3K,X-ray,2.05 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,2WYG,X-ray,1.88 A,"A=235-487, B=46-179"
P00742,9606,F10,,Q14340,2WYJ,X-ray,2.38 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2XBV,X-ray,1.66 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2XBW,X-ray,1.72 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2XBX,X-ray,1.85 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2XBY,X-ray,2.02 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2XC0,X-ray,2.05 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2XC4,X-ray,1.67 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2XC5,X-ray,1.70 A,"A=235-475, L=126-180"
P00742,9606,F10,,Q14340,2Y5F,X-ray,1.29 A,"A=235-468, L=127-180"
P00742,9606,F10,,Q14340,2Y5G,X-ray,1.29 A,"A=235-468, L=127-180"
P00742,9606,F10,,Q14340,2Y5H,X-ray,1.33 A,"A=235-468, L=127-180"
P00742,9606,F10,,Q14340,2Y7X,X-ray,1.90 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2Y7Z,X-ray,1.84 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2Y80,X-ray,1.90 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2Y81,X-ray,1.70 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,2Y82,X-ray,2.20 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,3CEN,X-ray,1.60 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3CS7,X-ray,2.20 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3ENS,X-ray,2.30 A,"A/C=85-178, B/D=235-472"
P00742,9606,F10,,Q14340,3FFG,X-ray,1.54 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3HPT,X-ray,2.19 A,"A/C=85-178, B/D=235-472"
P00742,9606,F10,,Q14340,3IIT,X-ray,1.80 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,3K9X,X-ray,1.90 A,"A/C=85-178, B/D=235-472"
P00742,9606,F10,,Q14340,3KL6,X-ray,1.45 A,"A=235-475, B=126-179"
P00742,9606,F10,,Q14340,3KQB,X-ray,2.25 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3KQC,X-ray,2.20 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3KQD,X-ray,2.75 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3KQE,X-ray,2.35 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3LIW,X-ray,2.22 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,3M36,X-ray,2.15 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3M37,X-ray,1.90 A,"A=235-468, L=127-178"
P00742,9606,F10,,Q14340,3Q3K,X-ray,2.00 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,3SW2,X-ray,2.42 A,"A=85-178, B=235-472"
P00742,9606,F10,,Q14340,3TK5,X-ray,2.20 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,3TK6,X-ray,1.80 A,"A=235-467, B=125-178"
P00742,9606,F10,,Q14340,4A7I,X-ray,2.40 A,"A=84-179, B=235-488"
P00742,9606,F10,,Q14340,4BTI,X-ray,2.30 A,"A/E=84-179, B/F=235-488"
P00742,9606,F10,,Q14340,4BTT,X-ray,2.59 A,"A/E=84-179, B/F=235-488"
P00742,9606,F10,,Q14340,4BTU,X-ray,2.37 A,"A/E=84-179, B/F=235-488"
P00742,9606,F10,,Q14340,4Y6D,X-ray,1.55 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4Y71,X-ray,1.80 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4Y76,X-ray,2.00 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4Y79,X-ray,2.10 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4Y7A,X-ray,1.99 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4Y7B,X-ray,1.79 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4ZH8,X-ray,1.80 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,4ZHA,X-ray,1.86 A,"A=235-488, B=46-179"
P00742,9606,F10,,Q14340,5JQY,X-ray,1.99 A,B=86-124
P00742,9606,F10,,Q14340,5JTC,X-ray,2.24 A,B=86-124
P00742,9606,F10,,Q14340,5JZ8,X-ray,2.10 A,B=86-124
P00742,9606,F10,,Q14340,5JZU,X-ray,2.50 A,B=86-111
P00742,9606,F10,,Q14340,5K0H,X-ray,2.20 A,"A=235-468, B=128-178"
P00742,9606,F10,,Q14340,5VOE,X-ray,2.00 A,"H=235-467, L=128-178"
P00742,9606,F10,,Q14340,5VOF,X-ray,2.25 A,"H=235-467, L=128-178"
P00742,9606,F10,,Q14340,6Q9F,X-ray,1.63 A,B=86-124
P00742,9606,F10,,Q14340,6Q9I,X-ray,1.85 A,B=86-124
P00742,9606,F10,,Q14340,6RK9,X-ray,2.29 A,B=102-119
P00742,9606,F10,,Q14340,6YYW,X-ray,2.27 A,B=86-124
P00742,9606,F10,,Q14340,6YYX,X-ray,1.53 A,B=86-124
P00742,9606,F10,,Q14340,6YYY,X-ray,2.29 A,B=86-124
P00742,9606,F10,,Q14340,6Z6Q,X-ray,1.81 A,B=86-124
P00742,9606,F10,,Q14340,6Z6R,X-ray,2.13 A,B=86-124
P00742,9606,F10,,Q14340,7AHU,X-ray,2.60 A,"C/E=235-475, D/F=126-182"
P00742,9606,F10,,Q14340,7BMI,X-ray,1.66 A,B=86-124
P00742,9606,F10,,Q14340,7BMJ,X-ray,1.75 A,B=86-124
P00742,9606,F10,,Q14340,7E6J,X-ray,1.90 A,B=86-124
P00742,9606,F10,,Q14340,7TPP,EM,4.10 A,"A=41-179, B=235-488"
P00742,9606,F10,,Q14340,7TPQ,EM,5.30 A,"A=41-179, B=235-488"
P00742,9606,F10,,Q14340,7YB9,X-ray,1.54 A,B=86-124
P00742,9606,F10,,Q14340,7YBB,X-ray,1.68 A,B=86-124
P00742,9606,F10,,Q14340,7YBC,X-ray,1.84 A,B=86-124
P00742,9606,F10,,Q14340,8EOK,EM,3.53 A,"C=235-488, L=46-179"
P00742,9606,F10,,Q14340,1C5M,,,
P00742,9606,F10,,Q14340,1HCG,,,
P00742,9606,F10,,Q14340,1P0S,,,
P00742,9606,F10,,Q14340,1XKA,,,
P00742,9606,F10,,Q14340,1XKB,,,
P00742,9606,F10,,Q14340,2JKH,,,
P00742,9606,F10,,Q14340,2PR3,,,
P00742,9606,F10,,Q14340,2VWO,,,
P00742,9606,F10,,Q14340,3K9X,,,
P00742,9606,F10,,Q14340,5VOF,,,
P00742,9606,F10,,Q14340,6YYX,,,
P19491,10116,Gria2,Glur2,Q9R174,1FTJ,X-ray,1.90 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1FTK,X-ray,1.60 A,"A=404-528, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1FTL,X-ray,1.80 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1FTM,X-ray,1.70 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1FTO,X-ray,2.00 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1FW0,X-ray,1.90 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1GR2,X-ray,1.90 A,"A=404-528, A=652-796"
P19491,10116,Gria2,Glur2,Q9R174,1LB8,X-ray,2.30 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1LB9,X-ray,2.30 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1LBB,X-ray,2.10 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1LBC,X-ray,1.80 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1M5B,X-ray,1.85 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1M5C,X-ray,1.65 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1M5D,X-ray,1.73 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1M5E,X-ray,1.46 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1M5F,X-ray,1.95 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MM6,X-ray,2.15 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MM7,X-ray,1.65 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MQD,X-ray,1.46 A,"A/B/C/D=413-527, A/B/C/D=653-794"
P19491,10116,Gria2,Glur2,Q9R174,1MQG,X-ray,2.15 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MQH,X-ray,1.80 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MQI,X-ray,1.35 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MQJ,X-ray,1.65 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MS7,X-ray,1.97 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MXU,X-ray,1.80 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MXV,X-ray,1.95 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MXW,X-ray,1.90 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MXX,X-ray,2.00 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MXY,X-ray,1.95 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MXZ,X-ray,1.90 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MY0,X-ray,1.90 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MY1,X-ray,1.90 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MY2,X-ray,1.80 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MY3,X-ray,1.75 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1MY4,X-ray,1.90 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1N0T,X-ray,2.10 A,"A/B/C/D=413-527, A/B/C/D=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1NNK,X-ray,1.85 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1NNP,X-ray,1.90 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1P1N,X-ray,1.60 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1P1O,X-ray,1.60 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1P1Q,X-ray,2.00 A,"A/B/C=413-527, A/B/C=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1P1U,X-ray,2.00 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1P1W,X-ray,1.80 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1SYH,X-ray,1.80 A,"A=413-527, A=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1SYI,X-ray,2.10 A,"A/B=413-527, A/B=653-796"
P19491,10116,Gria2,Glur2,Q9R174,1WVJ,X-ray,1.75 A,"A=413-527, A=653-796"
